Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2021-04-14,,,,,,,,,,1510.921225977426,,1093.5617693677484,1067.9676406351296,,1259.9785060791544,
2021-04-21,,,,,,,,,,1478.2906554875867,,1072.9541642286817,1044.8406402894564,,1244.2784786623681,
2021-04-28,,,,,,,,,,1518.4776328936528,,1100.0565825245653,1032.8437270881436,,1312.0952061508974,
2021-05-05,,,,,,,,,,1456.9254043494761,,1068.5315902305583,1018.523114841908,,1235.0740431359905,
2021-05-12,,,,,,,,,,1374.553686204985,,1053.4590758467189,1002.5801832045672,,1215.6430549111928,
2021-05-19,,,,,,,,,,1366.2939339856498,,1083.0227056141714,997.4912724291555,,1254.635489847942,
2021-05-26,,,,,,,,,,1354.2543873864274,,1158.720588530693,1014.2960174057749,,1288.9590574674546,
2021-06-02,,,,,,,,,,1405.3262797934253,,1202.9715575903333,1014.4760426846908,,1283.7081675631762,
2021-06-09,,,,,,,,,,1382.2543354316308,,1230.255674624983,1013.0487206676988,,1277.8011365089412,
2021-06-16,,,,,,,,,,1387.0503987522102,,1204.631674982061,1011.1994037930681,,1345.880781485663,
2021-06-23,,,,,,,,,,1392.376448729435,,1223.8011944956677,1024.7678460034351,,1413.0587263810023,
2021-06-30,,,,,,,,,,1394.3512549758766,,1196.6055672886728,1042.4377289828185,,1392.8296989738596,
